Node,X,Y,Z
6049,1966.5,1240.5,240
6050,1963.5,1240.5,247.5
6051,1959,1246.5,240
6052,1962,1252.5,225
6053,1917,1260,258.75
6054,1873.5,1242,247.5
6055,1858.064941,1273.196411,240
6056,1819.5,1272,221.25
6057,1851,1251,202.5
6058,1875,1237.5,206.25
6059,1878,1245,191.25
6060,1884,1243.5,191.25
6061,1894.5,1242,187.5
6062,1906.5,1236,183.75
6063,1909.5,1231.5,165
6064,1923,1222.5,120
6065,1939.5,1254,30
6066,1965,1198.5,161.25
6067,1966.5,1153.5,165
6068,1981.5,1125,225
6069,2017.5,1113,165
6070,1984.5,1065,116.25
6071,2028.330566,1076.906738,88.708221
6072,2028,1027.5,30
6073,1995,1015.5,75
6074,1937.267212,1004.063354,127.005783
6075,1954.5,975,138.75
6076,1950,988.5,183.75
6077,1946.754761,1033.453003,171.375107
6078,2021.230347,1082.527832,179.998581
6079,1933.5,976.5,210
6080,1927.5,957,206.25
6081,1929.859497,930.561829,157.968613
6082,1881.338501,961.578247,286.272095
6083,1890,919.5,307.5
6084,1963.5,870,326.25
6085,1951.5,874.5,352.5
6086,1935,838.5,341.25
6087,1909.5,847.5,318.75
6088,1873.5,874.5,292.5
6089,1878,876,232.5
6090,1845,855,165
6091,1848,850.5,157.5
6092,1860,852,146.25
6093,1833,850.5,191.25
6094,1831.5,847.5,213.75
6095,1870.5,841.5,273.75
6096,1905,828,296.25
6097,1900.5,799.5,341.25
6098,1900.5,795,363.75
6099,1945.253906,807.121582,366.91571
6100,1875,754.5,378.75
6101,1861.5,747,386.25
6102,1800,777,390
6103,1791,739.5,367.5
6104,1833,705,352.5
6105,1839,696,341.25
6106,1845.575684,675.374512,366.408966
6107,1848,627,318.75
6108,1870.5,603,300
6109,1904.01416,571.721069,329.897644
6110,1893,520.5,318.75
6111,1857,475.5,300
6112,1852.512207,563.223633,364.589874
6113,1828.5,537,363.75
6114,1780.5,510,348.75
6115,1803,465,311.25
6116,1797,459,303.75
6117,1804.5,439.5,300
6118,1779,445.5,300
6119,1783.5,432,300
6120,1765.5,433.5,300
6121,1831.721558,482.291534,318.453278
6122,1827,537,330
6123,1805.968872,549.909485,301.492065
6124,1728,568.5,296.25
6125,1689.355347,623.894714,337.232666
6126,1672.5,655.5,311.25
6127,1825.5,543,356.25
6128,1810.5,615,405
6129,1765.603638,636.311646,390.008057
6130,1800,640.5,348.75
6131,1797,625.5,341.25
6132,1761.504761,601.812195,330.055389
6133,1744.369385,630.471863,322.288452
6134,1753.5,631.5,296.25
6135,1797.692627,666.741699,269.281647
6136,1809,634.5,326.25
6137,1801.5,660,326.25
6138,1882.5,624,371.25
6139,1890,616.5,371.25
6140,1936.5,664.5,375
6141,2022,699,360
6142,2032.5,678,360
6143,2035.5,720,360
6144,2053.5,727.5,345
6145,2067,763.5,345
6146,2019,754.5,375
6147,1956,700.5,382.5
6148,1944,684,386.25
6149,1939.5,676.5,390
6150,1950,675,408.75
6151,1969.5,663,405
6152,1918.5,703.5,431.25
6153,1896,724.5,435
6154,1833,664.5,427.5
6155,1808.929199,671.37854,405.008209
6156,1792.5,723,416.25
6157,1785,721.5,427.5
6158,1764,717,408.75
6159,1734,721.5,420
6160,1743,699,435
6161,1743,691.5,450
6162,1752,670.5,438.75
6163,1698,684,397.5
6164,1738.5,696,382.5
6165,1750.5,711,367.5
6166,1744.5,702,341.25
6167,1758,700.5,322.5
6168,1773,727.5,307.5
6169,1738.5,712.5,285
6170,1735.5,781.5,315
6171,1734,799.5,307.5
6172,1687.5,780,296.25
6173,1686,796.5,281.25
6174,1702.5,802.5,251.25
6175,1708.5,798,240
6176,1758,774,266.25
6177,1715.530151,732.024475,227.252365
6178,1786.5,760.5,236.25
6179,1779,690,228.75
6180,1674,843,247.5
6181,1729.5,900,236.25
6182,1743,889.5,255
6183,1771.5,891,221.25
6184,1804.5,867,251.25
6185,1797,850.5,277.5
6186,1813.5,804,315
6187,1815,796.5,315
6188,1830,781.5,307.5
6189,1824,766.5,277.5
6190,1815,741,307.5
6191,1830,720,318.75
6192,1845,723,337.5
6193,1791,768,337.5
6194,1800,810,333.75
6195,1785,820.5,326.25
6196,1785,831,337.5
6197,1779,838.5,341.25
6198,1782,907.5,307.5
6199,1797,898.5,288.75
6200,1717.5,909,285
6201,1688.749512,936.117676,269.999695
6202,1711.5,979.5,247.5
6203,1719,970.5,236.25
6204,1720.5,966,232.5
6205,1645.5,1005,236.25
6206,1632,999,221.25
6207,1623,1006.5,213.75
6208,1587,1071,191.25
6209,1578,1048.5,217.5
6210,1567.5,1066.5,232.5
6211,1545,1083,232.5
6212,1476.988281,1109.327026,227.897156
6213,1509,1158,236.25
6214,1512,1167,232.5
6215,1588.5,1173,251.25
6216,1581,1194,258.75
6217,1599,1228.5,240
6218,1562.640747,1273.41748,225
6219,1505.310669,1261.644165,210.04187
6220,1465.5,1297.5,210
6221,1404,1297.5,187.5
6222,1411.5,1300.5,161.25
6223,1393.5,1354.5,97.5
6224,1390.5,1383,71.25
6225,1383,1396.5,30
6226,1429.5,1413,30
6227,1453.5,1257,150
6228,1450.504517,1214.743774,128.412521
6229,1360.5,1147.5,123.75
6230,1491,1333.5,195
6231,1534.5,1332,195
6232,1578.083862,1317.910645,212.734085
6233,1587,1329,187.5
6234,1593,1320,161.25
6235,1515,1297.5,135
6236,1469.683472,1303.930176,96.159576
6237,1591.5,1335,176.25
6238,1534.5,1372.5,198.75
6239,1508.814941,1431.509399,239.61319
6240,1480.5,1432.5,240
6241,1436.200684,1462.304443,240
6242,1405.5,1428,225
6243,1380,1423.5,228.75
6244,1327.5,1423.5,217.5
6245,1302,1417.5,221.25
6246,1297.5,1417.5,232.5
6247,1279.5,1420.5,247.5
6248,1300.5,1351.5,266.25
6249,1386,1284,258.75
6250,1360.88501,1290.640869,240.002274
6251,1320,1390.5,273.75
6252,1330.5,1404,285
6253,1342.5,1416,292.5
6254,1383,1428,285
6255,1396.5,1356,270
6256,1479,1357.5,251.25
6257,1483.5,1359,236.25
6258,1488,1338,202.5
6259,1627.5,1401,255
6260,1651.5,1422,225
6261,1653,1422,213.75
6262,1635,1443,225
6263,1626,1516.5,236.25
6264,1620,1522.5,243.75
6265,1569,1587,213.75
6266,1552.5,1617,168.75
6267,1566,1611,138.75
6268,1555.5,1629,116.25
6269,1569,1609.5,131.25
6270,1598.628052,1614.389648,156.311691
6271,1596,1623,251.25
6272,1608,1642.5,213.75
6273,1633.5,1663.5,213.75
6274,1631.972778,1736.956055,211.114441
6275,1722,1758,206.25
6276,1780.5,1710,232.5
6277,1773,1704,243.75
6278,1713,1648.5,266.25
6279,1705.5,1638,270
6280,1674,1558.5,270
6281,1678.5,1551,270
6282,1684.5,1558.5,255
6283,1650,1530,240
6284,1680.276123,1514.799805,228.719681
6285,1735.5,1546.5,243.75
6286,1740,1572,202.5
6287,1738.5,1578,176.25
6288,1735.5,1590,198.75
6289,1720.5,1681.5,120
6290,1716,1671,108.75
6291,1699.5,1674,75
6292,1720.5,1692,30
6293,1680,1770,112.5
6294,1729.5,1789.5,120
6295,1770,1791,138.75
6296,1780.955078,1823.757202,142.519592
6297,1800,1827,172.5
6298,1786.5,1824,195
6299,1803,1812,206.25
6300,1810.5,1810.5,206.25
6301,1761,1572,198.75
6302,1761,1552.5,180
6303,1741.5,1531.5,180
6304,1803,1638,217.5
6305,1822.59729,1624.893188,189.142792
6306,1812,1656,210
6307,1834.5,1668,228.75
6308,1837.5,1653,243.75
6309,1858.5,1672.5,206.25
6310,1855.5,1686,191.25
6311,1851,1678.5,228.75
6312,1879.5,1701,258.75
6313,1825.5,1648.5,258.75
6314,1786.5,1623,270
6315,1774.5,1596,270
6316,1738.5,1555.5,270
6317,1744.5,1575,300
6318,1693.5,1545,311.25
6319,1669.5,1552.5,296.25
6320,1653,1549.5,300
6321,1614,1570.5,296.25
6322,1630.5,1600.5,210
6323,1656,1594.5,183.75
6324,1602,1579.5,311.25
6325,1569,1579.5,330
6326,1543.5,1546.5,296.25
6327,1554,1561.5,270
6328,1563,1584,266.25
6329,1590,1624.5,262.5
6330,1588.5,1653,307.5
6331,1530,1626,341.25
6332,1503,1612.5,311.25
6333,1507.5,1624.5,277.5
6334,1527,1587,258.75
6335,1522.5,1579.5,281.25
6336,1518,1566,296.25
6337,1530,1555.5,307.5
6338,1521,1549.5,330
6339,1497,1492.5,303.75
6340,1500,1503,281.25
6341,1426.5,1524,288.75
6342,1423.5,1507.5,285
6343,1482,1482,300
6344,1500,1435.5,300
6345,1521,1428,315
6346,1537.5,1408.5,288.75
6347,1567.5,1476,183.75
6348,1569,1483.5,150
6349,1515.059204,1482.979736,120.295158
6350,1504.5,1512,105
6351,1498.5,1518,93.75
6352,1470,1512,78.75
6353,1492.5,1519.5,30
6354,1432.5,1522.5,30
6355,1609.5,1338,307.5
6356,1638,1309.5,322.5
6357,1621.5,1275,311.25
6358,1615.5,1270.5,315
6359,1566,1218,277.5
6360,1554,1219.5,285
6361,1560.745239,1157.786011,300
6362,1620,1114.5,281.25
6363,1620,1108.5,281.25
6364,1611,1045.5,255
6365,1698,1047,240
6366,1704,1060.5,247.5
6367,1729.5,1113,243.75
6368,1738.5,1197,232.5
6369,1711.5,1198.5,210
6370,1682.783081,1188.921387,180.146591
6371,1676.93457,1195.185425,221.232178
6372,1654.5,1245,206.25
6373,1647,1240.5,153.75
6374,1685.257568,1198.244751,150.000519
6375,1736.997314,1216.036499,156.513153
6376,1740,1234.5,135
6377,1750.623047,1189.052368,101.502342
6378,1710,1155,71.25
6379,1783.5,1117.5,30
6380,1683,1167,60
6381,1701,1204.5,30
6382,1624.5,1168.5,67.5
6383,1623,1146,30
6384,1802.740967,1256.811279,103.546165
6385,1800,1258.5,75
6386,1809,1272,30
6387,1827,1252.5,60
6388,1849.5,1242,30
6389,1841.675415,1292.353516,60.004311
6390,1759.5,1341,86.25
6391,1735.267944,1320.707031,84.896721
6392,1737,1329,30
6393,1774.5,1363.5,97.5
6394,1615.5,1231.5,240
6395,1735.5,1186.5,288.75
6396,1746,1155,300
6397,1712.74707,1119.814819,288.251892
6398,1647.720825,1151.799927,270
6399,1793.534912,1188.549316,300.269409
6400,1888.5,1185,303.75
6401,1842,1159.5,270
6402,1837.5,1168.5,262.5
6403,1780.5,1173,251.25
6404,1773,1198.5,247.5
6405,1797,1221,240
6406,1836,1176,251.25
6407,1855.5,1186.5,240
6408,1876.5,1213.5,217.5
6409,1885.5,1222.5,210
6410,1888.5,1233,206.25
6411,1879.5,1237.5,206.25
6412,1876.5,1219.5,232.5
6413,1866,1233,240
6414,1849.5,1234.5,255
6415,1896,1212,255
6416,1953,1237.5,247.5
6417,1959,1239,243.75
6418,1947,1245,266.25
6419,1923,1248,277.5
6420,1909.5,1258.5,307.5
6421,1774.5,1263,300
6422,1765.5,1249.5,300
6423,1756.5,1240.5,303.75
6424,1752,1231.5,300
6425,1747.5,1218,307.5
6426,1737,1218,322.5
6427,1724.938599,1164.488892,328.919586
6428,1666.5,1152,322.5
6429,1704,1089,330
6430,1749,1048.5,330
6431,1783.5,1038,318.75
6432,1809,1056,285
6433,1810.5,1060.5,273.75
6434,1834.5,1035,258.75
6435,1813.756958,1018.700073,266.768066
6436,1844.810547,963.931152,269.757599
6437,1915.5,997.5,243.75
6438,1941,993,277.5
6439,1984.5,1008,296.25
6440,1989,1003.5,288.75
6441,2013,1009.5,258.75
6442,2025,1011,247.5
6443,1957.5,1056,251.25
6444,1938,1084.5,228.75
6445,1941,1083,217.5
6446,1900.5,1099.5,176.25
6447,1893,1071,150
6448,1903.5,1057.5,127.5
6449,1891.5,1102.5,168.75
6450,1887,1113,183.75
6451,1863,1107,168.75
6452,1845,1084.5,191.25
6453,1795.5,1129.5,172.5
6454,1792.5,1110,225
6455,1801.5,1069.5,262.5
6456,1786.5,1063.5,273.75
6457,1759.5,982.5,243.75
6458,1792.5,937.5,247.5
6459,1819.5,943.5,247.5
6460,1773,1123.5,243.75
6461,1780.5,1135.5,255
6462,1830,1137,266.25
6463,1882.5,1102.5,266.25
6464,1932,1089,232.5
6465,1938,1108.5,228.75
6466,1946.018433,1107.593872,165.92392
6467,1892.638062,1123.488525,239.211594
6468,1819.35437,1175.897095,199.361847
6469,1881.746826,1114.867188,298.368896
6470,1828.5,1123.5,315
6471,1803,1092,300
6472,1797,1080,315
6473,1812,1060.5,303.75
6474,1821,1054.5,318.75
6475,1859.976562,1039.805542,300
6476,1924.282715,1060.367432,300.163269
6477,1956,1035,337.5
6478,1969.5,1023,330
6479,1967.574341,997.579041,371.360291
6480,1945.5,961.5,375
6481,1936.5,955.5,367.5
6482,1944,952.5,348.75
6483,1942.5,942,330
6484,1936.5,943.5,326.25
6485,1902.677612,973.556152,343.881042
6486,1846.5,939,360
6487,1854,930,360
6488,1870.5,909,337.5
6489,1878,910.5,333.75
6490,1914,927,341.25
6491,1911,945,356.25
6492,1912.5,940.5,386.25
6493,1914,955.5,378.75
6494,1920,952.5,367.5
6495,1893,1003.5,375
6496,1890,1024.5,360
6497,1822.5,1054.5,333.75
6498,1815,1021.5,330
6499,1900.5,1032,367.5
6500,1911,1029,397.5
6501,1918.5,1030.5,401.25
6502,1948.001221,1066.513672,370.323303
6503,1941,1080,401.25
6504,1905,1101,420
6505,1882.5,1116,416.25
6506,1893,1119,397.5
6507,1863,1119,371.25
6508,1816.5,1146,345
6509,1779,1149,363.75
6510,1777.5,1141.5,378.75
6511,1744.5,1099.5,401.25
6512,1738.5,1093.5,408.75
6513,1728,1081.5,412.5
6514,1707,1110,435
6515,1713,1102.5,446.25
6516,1657.5,1101,450
6517,1661.602173,1173.873657,446.25
6518,1624.718018,1216.793213,450
6519,1702.439575,1275.071533,450
6520,1690.5,1339.5,450
6521,1689,1350,435
6522,1689,1345.5,420
6523,1726.5,1303.5,405
6524,1639.5,1267.5,435
6525,1606.5,1255.5,423.75
6526,1555.76123,1150.34436,405.058167
6527,1576.5,1132.5,431.25
6528,1590,1104,431.25
6529,1623,1110,435
6530,1602,1090.5,465
6531,1593,1089,446.25
6532,1614,1027.5,465
6533,1641,939,476.25
6534,1635,888,476.25
6535,1636.5,831,480
6536,1690.5,867,480
6537,1698,966,450
6538,1686,976.5,438.75
6539,1692,982.5,435
6540,1680,993,435
6541,1658.786133,1024.193604,434.973053
6542,1632,1008,412.5
6543,1675.5,1041,405
6544,1682.041504,983.45636,407.200562
6545,1680,975,435
6546,1678.098755,942.106506,408.457428
6547,1705.5,943.5,405
6548,1702.5,972,367.5
6549,1689,979.5,367.5
6550,1684.5,987,330
6551,1687.5,982.5,318.75
6552,1684.661377,1007.666382,299.660828
6553,1639.5,1011,270
6554,1638,1006.5,255
6555,1599.143188,945.736023,255
6556,1630.5,900,255
6557,1653,871.5,240
6558,1630.5,844.5,247.5
6559,1629,895.5,266.25
6560,1632,919.5,288.75
6561,1641,925.5,296.25
6562,1662,894,307.5
6563,1656,802.5,330
6564,1651.5,796.5,330
6565,1650,775.5,318.75
6566,1647,768,311.25
6567,1666.5,750,288.75
6568,1678.5,775.5,300
6569,1668,784.5,315
6570,1624.5,741,341.25
6571,1627.5,736.5,345
6572,1647,724.5,341.25
6573,1650,720,341.25
6574,1648.5,709.5,330
6575,1566,679.5,322.5
6576,1564.5,681,341.25
6577,1625.949341,646.84375,344.57428
6578,1557,690,348.75
6579,1531.5,730.5,345
6580,1525.5,735,330
6581,1521,753,345
6582,1497,756,322.5
6583,1455.967285,790.597839,301.290771
6584,1459.5,825,307.5
6585,1419,790.5,352.5
6586,1411.5,778.5,352.5
6587,1477.5,736.5,333.75
6588,1476,718.5,337.5
6589,1527,657,363.75
6590,1525.5,633,375
6591,1474.5,631.5,375
6592,1464,673.5,401.25
6593,1434,681,363.75
6594,1438.5,681,348.75
6595,1440,670.5,330
6596,1450.5,661.5,326.25
6597,1462.5,661.5,318.75
6598,1468.5,658.5,322.5
6599,1410,691.5,367.5
6600,1422,685.5,363.75
6601,1430.087036,708.493164,389.850281
6602,1470,798,375
6603,1426.5,799.5,356.25
6604,1414.5,811.5,348.75
6605,1452,864,348.75
6606,1461,870,341.25
6607,1479,946.5,315
6608,1426.5,1005,307.5
6609,1446,999,300
6610,1464,1024.5,288.75
6611,1417.870972,1042.140747,240.207733
6612,1444.366089,1021.624268,239.997498
6613,1471.5,1032,292.5
6614,1467,1051.5,303.75
6615,1425.626831,1042.945312,300.070526
6616,1473,1053,318.75
6617,1482,1015.5,341.25
6618,1498.5,996,337.5
6619,1542,985.5,330
6620,1557,994.5,318.75
6621,1510.5,1044,300
6622,1524,1047,288.75
6623,1530,1045.5,273.75
6624,1518,1005,236.25
6625,1512,1009.5,225
6626,1501.5,996,210
6627,1549.5,979.5,251.25
6628,1569,954,232.5
6629,1515.000854,950.464294,207.145233
6630,1546.5,907.5,198.75
6631,1542,903,198.75
6632,1579.5,964.5,213.75
6633,1593,1017,262.5
6634,1609.809326,1006.494751,284.304626
6635,1539,1074,258.75
6636,1567.5,1056,300
6637,1576.5,1045.5,303.75
6638,1594.5,1035,303.75
6639,1618.5,1047,322.5
6640,1593,1039.5,318.75
6641,1585.5,1051.5,311.25
6642,1584,1032,330
6643,1612.5,969,333.75
6644,1608,958.5,318.75
6645,1579.5,964.5,315
6646,1545.60437,945.681885,315.011597
6647,1560,990,311.25
6648,1612.5,955.5,318.75
6649,1633.5,936,315
6650,1638,928.5,330
6651,1582.900757,888.964417,344.990356
6652,1581,841.5,356.25
6653,1557,829.5,352.5
6654,1568.175171,794.958618,336.538849
6655,1489.5,888,360
6656,1498.5,894,352.5
6657,1498.5,871.5,311.25
6658,1480.5,859.5,322.5
6659,1564.5,955.5,367.5
6660,1636.5,925.5,356.25
6661,1642.5,928.5,341.25
6662,1639.5,933,345
6663,1618.5,963,337.5
6664,1722,865.5,393.75
6665,1729.171875,885.939636,389.708374
6666,1762.5,831,401.25
6667,1764,804,412.5
6668,1797,790.5,408.75
6669,1816.5,838.5,435
6670,1873.5,910.5,420
6671,1851,921,405
6672,1848,915,386.25
6673,1849.5,897,386.25
6674,1778.125244,893.447083,360.861603
6675,1779,957,378.75
6676,1806,964.5,363.75
6677,1813.5,964.5,360
6678,1822.5,958.5,322.5
6679,1843.5,939,285
6680,1806,898.5,292.5
6681,1830,874.5,333.75
6682,1851,853.5,315
6683,1839,835.5,307.5
6684,1806.22522,863.338562,299.815125
6685,1867.5,778.5,315
6686,1852.5,879,345
6687,1858.5,822,393.75
6688,1804.5,832.5,382.5
6689,1798.5,826.5,367.5
6690,1788.359375,856.913635,390.248108
6691,1879.5,817.5,420
6692,1924.5,765,412.5
6693,1914,775.5,435
6694,1900.5,825,431.25
6695,1899,835.5,420
6696,1914,852,416.25
6697,1912.5,859.5,412.5
6698,1905,862.5,405
6699,1951.5,877.5,356.25
6700,1933.5,931.5,390
6701,1923,930,390
6702,1924.5,895.5,405
6703,1899,873,405
6704,1999.5,930,408.75
6705,2027.46582,912.812805,425.097778
6706,2025,876,401.25
6707,2032.872192,917.84259,383.082245
6708,1959,949.5,337.5
6709,1950,937.5,330
6710,2008.5,891,345
6711,2056.5,934.5,337.5
6712,2038.5,960,326.25
6713,2034,960,322.5
6714,2011.5,963,266.25
6715,2059.5,933,243.75
6716,2023.5,969,333.75
6717,2035.5,1033.5,345
6718,2041.5,1030.5,337.5
6719,2028.777222,1058.147095,336.942627
6720,2058,1068,326.25
6721,2056.5,1071,330
6722,2079,1110,303.75
6723,2103,1113,266.25
6724,1981.5,1120.5,240
6725,1938,1137,281.25
6726,1991.54126,1154.887817,344.774384
6727,2004.652588,1184.794067,268.279633
6728,2032.5,1177.5,236.25
6729,2040.671143,1148.400757,222.618759
6730,2050.5,1147.5,165
6731,2007,1152,105
6732,2086.38501,1138.907471,91.98037
6733,2068.5,1146,135
6734,2074.5,1179,116.25
6735,2093.953369,1232.560303,92.909134
6736,2050.5,1243.5,30
6737,2074.095459,1189.773193,181.880615
6738,2037,1182,225
6739,2032.5,1186.5,225
6740,2023.5,1201.5,210
6741,1934.203003,1139.51123,276.256836
6742,1936.5,1132.5,285
6743,1931.51709,1134.35022,287.267761
6744,1941,1102.5,300
6745,1993.5,1078.5,322.5
6746,2004.330933,1069.254883,247.816757
6747,1973.020142,1070.654663,198.277863
6748,2022,1090.5,356.25
6749,2055.898438,1102.603394,344.999878
6750,2041.5,1129.5,367.5
6751,1957.5,1147.5,367.5
6752,1878.554932,1074.929932,322.810608
6753,2010,1207.5,352.5
6754,2055,1183.5,318.75
6755,2037,1192.5,288.75
6756,2071.5,1207.5,270
6757,2113.5,1204.5,240
6758,2109,1210.5,228.75
6759,2118,1212,236.25
6760,2127,1218,232.5
6761,2175.272217,1261.594482,195.163864
6762,2241,1297.5,213.75
6763,2265,1284,206.25
6764,2277,1287,191.25
6765,2298,1237.5,161.25
6766,2220,1300.5,240
6767,2233.5,1288.5,240
6768,2146.5,1251,255
6769,2209.5,1257,277.5
6770,2243.7771,1232.614868,242.239746
6771,2231.570312,1250.348267,182.701263
6772,2199,1285.5,300
6773,2176.5,1293,315
6774,2170.5,1275,315
6775,2118,1276.5,292.5
6776,2101.5,1281,273.75
6777,2097,1284,273.75
6778,2092.5,1288.5,277.5
6779,2090.639648,1263.262573,299.69516
6780,2050.5,1233,285
6781,1980,1243.5,243.75
6782,2028,1203,296.25
6783,1960.883301,1197.072998,284.713989
6784,1928.301514,1168.435669,255.120743
6785,1909.5,1174.5,273.75
6786,1891.5,1159.5,195
6787,1914,1186.5,296.25
6788,1947,1249.5,341.25
6789,1936.5,1281,303.75
6790,1947,1243.5,363.75
6791,1906.626587,1231.882568,358.985077
6792,1863,1266,345
6793,1846.5,1308,341.25
6794,1857,1320,341.25
6795,1984.5,1311,300
6796,1983,1357.5,285
6797,1968,1362,285
6798,1953,1371,281.25
6799,2037,1404,277.5
6800,2046,1413,258.75
6801,2074.5,1408.5,236.25
6802,2086.5,1420.5,213.75
6803,2085,1428,210
6804,2061,1423.5,195
6805,2035.5,1474.5,168.75
6806,2019,1477.5,146.25
6807,2041.5,1491,183.75
6808,2032.5,1485,191.25
6809,2031,1474.5,213.75
6810,2091,1458,221.25
6811,2098.310791,1479.485718,257.093506
6812,2064,1462.5,285
6813,2016,1438.5,285
6814,2040,1428,258.75
6815,2001,1443,266.25
6816,1992,1441.5,266.25
6817,1972.5,1434,240
6818,1977,1444.5,213.75
6819,1966.5,1468.5,202.5
6820,1980,1519.5,210
6821,1947,1440,255
6822,1926,1402.5,225
6823,1930.5,1398,213.75
6824,1964.316528,1427.594116,180.438583
6825,2018.435669,1398.868286,164.053192
6826,1918.5,1399.5,225
6827,1959,1515,247.5
6828,2005.5,1515,255
6829,2052,1542,300
6830,2002.5,1534.5,330
6831,1971,1519.5,345
6832,1953,1498.5,311.25
6833,1984.5,1465.5,296.25
6834,1915.5,1423.5,285
6835,1917,1362,303.75
6836,1908,1371,307.5
6837,1903.5,1368,300
6838,1881,1369.5,285
6839,1894.5,1359,303.75
6840,1882.5,1351.5,300
6841,1906.5,1378.5,318.75
6842,1914,1392,322.5
6843,1983,1429.5,341.25
6844,2001,1417.5,326.25
6845,2008.5,1414.5,311.25
6846,2013,1413,307.5
6847,2026.5,1423.5,300
6848,2029.5,1416,300
6849,2031,1399.5,292.5
6850,2010,1359,326.25
6851,2002.5,1362,300
6852,2010,1356,330
6853,2032.5,1362,345
6854,2041.5,1360.5,341.25
6855,2082,1396.5,315
6856,2086.5,1372.5,281.25
6857,2095.5,1393.5,255
6858,2127,1411.5,217.5
6859,2125.5,1416,213.75
6860,2139,1434,195
6861,2211,1449,206.25
6862,2199,1446,232.5
6863,2187,1482,228.75
6864,2135.601074,1493.576416,259.02475
6865,2148.415039,1528.278687,221.343414
6866,2170.5,1518,206.25
6867,2167.5,1537.5,180
6868,2151.359375,1595.068237,102.746094
6869,2196,1623,93.75
6870,2209.5,1636.5,90
6871,2211,1623,97.5
6872,2110.5,1594.5,131.25
6873,2106,1612.5,123.75
6874,2092.5,1614,120
6875,2011.5,1576.5,153.75
6876,1984.5,1609.5,165
6877,1987.5,1615.5,176.25
6878,2008.5,1681.5,165
6879,1987.5,1593,243.75
6880,1995,1606.5,266.25
6881,1996.5,1648.5,213.75
6882,1981.5,1686,225
6883,1951.5,1636.5,288.75
6884,1971,1617,300
6885,1977,1612.5,300
6886,1946.748779,1577.179688,313.811279
6887,1920,1545,285
6888,1896,1552.5,270
6889,1906.5,1578,266.25
6890,2019,1576.5,300
6891,2035.5,1575,300
6892,1990.5,1545,330
6893,1969.5,1539,348.75
6894,1951.5,1554,363.75
6895,1945.5,1548,371.25
6896,1959,1524,356.25
6897,1894.5,1482,356.25
6898,1885.5,1485,341.25
6899,1863.653687,1427.971069,304.311218
6900,1821,1405.5,322.5
6901,1768.5,1432.5,345
6902,1785,1456.5,330
6903,1791,1471.5,307.5
6904,1800,1470,296.25
6905,1803,1452,288.75
6906,1807.5,1440,300
6907,1827,1455,255
6908,1816.100464,1464.81543,322.535431
6909,1786.5,1477.5,341.25
6910,1785,1483.5,322.5
6911,1761,1518,356.25
6912,1749,1516.5,360
6913,1687.5,1492.5,348.75
6914,1668,1443,307.5
6915,1710.224609,1398.1427,299.574432
6916,1720.5,1405.5,277.5
6917,1694.891602,1414.091675,257.13089
6918,1681.5,1456.5,285
6919,1707,1470,281.25
6920,1716,1507.5,303.75
6921,1731,1471.5,303.75
6922,1746,1465.5,285
6923,1749,1479,285
6924,1804.5,1516.5,273.75
6925,1810.5,1513.5,288.75
6926,1816.5,1518,288.75
6927,1878.456055,1519.778442,282.086487
6928,1818,1528.5,300
6929,1785,1554,341.25
